5.580703168599243300e-03 -8.438210836217022517e-04 9.196042111973728658e-03
1.674210950579773163e-02 1.714063402740568370e-02 1.377814982423000018e-02
3.311217213368884693e-02 9.654600607522494105e-02 3.236111540437171252e-02
4.966825820053327040e-02 1.943891931578889953e-01 4.077406252318348245e-02
6.622434426737769386e-02 3.461835696924795425e-01 6.138538287346159694e-02
9.189557884293421408e-02 6.155517585946957970e-01 5.735049696415434051e-02
1.188689774911638880e-01 1.193070320415569041e+00 4.005630575950035882e-02
1.456563527004402503e-01 1.899897869560688957e+00 5.687210973689517390e-02
1.635146028399578344e-01 2.278510889478091439e+00 4.868184013149090550e-02
1.986730328021330816e-01 3.403845139244798812e+00 5.005179158301284459e-02
2.667576114590438641e-01 6.080522570627641343e+00 6.447977510660643508e-02
3.167979165374837369e-01 8.033700009451470336e+00 3.072091197197964751e-01
